task,condition_id,episode_key,step_id,source_dir,label_episode_success,label_episode_failure,label_episode_num_steps,label_episode_max_steps,feat_depth_token_count,feat_depth_unique_count,feat_depth_token_entropy,feat_depth_spatial_boundary_ratio,feat_depth_hamming_prev,feat_depth_change_ratio_prev,feat_depth_change_ratio_rollmean,feat_trace_num_points,feat_trace_start_x,feat_trace_start_y,feat_trace_endpoint_x,feat_trace_endpoint_y,feat_trace_polyline_length,feat_trace_straightness,feat_trace_mean_turn_angle_rad,feat_trace_direction_angle_rad,feat_trace_endpoint_drift_prev,feat_trace_centroid_drift_prev,feat_trace_shape_drift_prev,feat_trace_direction_change_prev_rad,feat_trace_shape_drift_rollmean,feat_model_translation_norm,feat_model_rotation_norm,feat_model_gripper,feat_model_action_jump_prev_l2,feat_model_translation_jump_prev_l2,feat_model_rotation_jump_prev_l2,feat_model_translation_cosine_prev,feat_model_translation_direction_flip,feat_model_gripper_change_prev,feat_env_translation_norm,feat_env_rotation_norm,feat_env_gripper,feat_env_action_jump_prev_l2,feat_env_translation_jump_prev_l2,feat_env_rotation_jump_prev_l2,feat_env_translation_cosine_prev,feat_env_translation_direction_flip,feat_env_gripper_change_prev,feat_env_action_jump_rollmean,diag_inference_time_s,post_reward,post_terminated,post_truncated,post_predicted_terminated,post_env_success,post_drawer_qpos,label_drawer_progress,post_is_grasped,post_consecutive_grasp,post_lifted_object,post_lifted_object_significantly,label_coke_stage,feat_trace_depth_std_norm,feat_trace_depth_gradient_norm,feat_trace_depth_range_norm,feat_trace_endpoint_depth_percentile,diag_trace_endpoint_depth_raw,feat_trace_endpoint_depth_percentile_drift_prev,diag_trace_endpoint_depth_raw_drift_prev
move_near,0,move_near/condition_0000,15,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,18,3.8662320060857818,0.8166666666666667,26.0,0.26,0.26,5,102.0,77.0,118.0,68.0,117.30034098223736,0.1565004807058973,1.766797194644086,-0.5123894603107377,0.0,2.0,0.8868058657917374,0.058948019522889,3.201661469284058,0.0673592817064328,0.3134069585178183,0.996078431372549,0.3251893024110375,0.0716368494259549,0.3172006371476896,-0.1438679894182478,1.0,0.0,0.0673592834566371,0.3036507803735102,0.0,0.3173492294031922,0.0716368510141668,0.3091580420748812,-0.1438679885954202,1.0,0.0,0.1080225907014325,6.844527560286224,0.0,False,False,False,False,,,,,,,0,0.5736110375503587,0.14826563532745787,1.5253583520621978,0.703623046875,0.02533235640892019,0.154052734375,0.27227568797231494
move_near,0,move_near/condition_0000,16,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,18,3.8677849863595375,0.8055555555555556,24.0,0.24,0.27,5,102.0,77.0,118.0,68.0,116.27963126219056,0.1578742515040547,2.424865128925812,-0.5123894603107377,0.0,1.5999999999999943,0.7695379732364676,0.0,2.6945484625621337,0.0673592817064328,0.2575312515410521,0.996078431372549,0.1786260240218218,0.0,0.1786260240218218,1.0,0.0,0.0,0.0673592834566371,0.2573638649032424,0.0,0.1791180821093425,0.0,0.1791180821093425,1.0000000000000002,0.0,0.0,0.16671931278769,6.899002832360566,0.0,False,False,False,False,,,,,,,0,0.6828956873184131,0.18910734930381584,1.773549341720758,0.73423828125,-0.009997828198608996,0.030615234375000022,0.03533018460752919
move_near,0,move_near/condition_0000,17,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,17,3.828213662545961,0.8277777777777777,48.0,0.48,0.3266666666666666,5,102.0,77.0,118.0,68.0,116.27963126219056,0.1578742515040547,2.424865128925812,-0.5123894603107377,0.0,0.0,0.0,0.0,0.5521146130094016,0.0009370414942682,0.0013335277910208,0.996078431372549,0.2648144476592186,0.0669311554633779,0.2562165336534591,0.4623950249071695,0.0,0.0,0.0009370414980241,0.0013335322227749,0.0,0.2646558052925966,0.0669311571966417,0.2560525638836511,0.4623950409303501,0.0,0.0,0.2537077056017104,6.793129991739988,0.0,False,False,False,False,,,,,,,0,0.5296246877561489,0.13819895915425034,1.4002066831907471,0.653515625,0.05861650921940026,0.08072265624999997,0.06861433741800925
move_near,0,move_near/condition_0000,18,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,17,3.836873029881304,0.8333333333333334,59.0,0.59,0.4366666666666667,5,99.0,77.0,118.0,68.0,114.30034098223736,0.1839346747434095,1.7667971946440857,-0.4423742229767449,0.0,2.1999999999999886,1.2839027775004297,0.070015237333993,0.6844802502456323,0.0009266073091121,0.0013335277910208,0.996078431372549,0.0011669958339017,0.0011669958339017,0.0,0.2158135187303327,0.0,0.0,0.0009266073214116,0.0013335322227749,0.0,0.0011669958475977,0.0011669958475977,0.0,0.215813513771901,0.0,0.0,0.1483136277498456,6.773119080811739,0.0,False,False,False,False,,,,,,,0,0.5657991706901145,0.14879643182078528,1.4894495854912526,0.750078125,-0.05377963742789099,0.0965625,0.11239614664729125
move_near,0,move_near/condition_0000,19,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,17,3.8365308914807454,0.8222222222222222,15.0,0.15,0.4066666666666665,5,99.0,77.0,118.0,68.0,114.30034098223736,0.1839346747434095,1.7667971946440857,-0.4423742229767449,0.0,0.0,0.0,0.0,0.4279675925001431,0.013941042087577,0.0711103579553057,0.996078431372549,0.0736721066156763,0.0141315013615248,0.0723040798465812,-0.173715737133057,1.0,0.0,0.0139410418030625,0.0710570112584195,0.0,0.0736186801535122,0.0141315010764515,0.0722496418321322,-0.1737157326840169,1.0,0.0,0.1131471604312355,6.924720229580998,0.0,False,False,False,False,,,,,,,0,0.5872588306804448,0.15468618915623625,1.5550372897758231,0.787294921875,0.009446310229550791,0.03721679687500001,0.06322594765744179
move_near,0,move_near/condition_0000,20,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,17,3.837019507758329,0.8222222222222222,8.0,0.08,0.2733333333333333,5,99.0,73.0,118.0,68.0,125.4425713268273,0.1566205355692257,1.6888828010211183,-0.2573237149710886,0.0,6.624198064671677,6.120196132645616,0.1850505080056561,2.468032970048682,0.0577105597608057,0.1709943099019713,0.996078431372549,0.2074582964957507,0.0506482760791604,0.2011807568211432,0.5963700501906843,0.0,0.0,0.0577105595455946,0.1709723918321808,0.0,0.2074859510586713,0.0506482762192828,0.2012092741469353,0.5963700353972619,0.0,0.0,0.0940905423532604,6.8781009102240205,0.0,False,False,False,False,,,,,,,0,0.6719314186040383,0.18921485738429705,1.8279565107193614,0.719599609375,-0.05680776339730404,0.06769531250000005,0.06625407362685483
move_near,0,move_near/condition_0000,21,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,17,3.789192045251311,0.7888888888888889,37.0,0.37,0.1999999999999999,5,94.0,73.0,118.0,68.0,108.53945861720236,0.2258653365014768,2.041737489042344,-0.2053953891897674,0.0,4.390899680020029,6.487936188248443,0.0519283257813212,4.202710773631353,0.0009266073091121,0.0013335277910208,0.996078431372549,0.1796906423611389,0.0578742264618292,0.170115551504275,-0.1688524600220881,1.0,0.0,0.0009266073214116,0.0013335322227749,0.0,0.1796692271078381,0.0578742262510935,0.170092930791862,-0.1688524623822186,1.0,0.0,0.1535912861066739,6.83948252722621,0.0,False,False,False,False,,,,,,,0,0.6164055250651974,0.16056763928174375,1.5723506784672667,0.732861328125,0.09177474067296863,0.01326171875000004,0.14858250407027268
move_near,0,move_near/condition_0000,22,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,17,3.821058013564234,0.8166666666666667,33.0,0.33,0.26,5,94.0,71.0,161.0,45.0,136.04696054562177,0.5282582877786801,1.8265903584093608,-0.3701708278422166,48.76474136094644,10.884851859350212,11.130887989393887,0.1647754386524491,7.913006770095983,0.0505365791831932,0.1936734101519941,0.996078431372549,0.1995267830849579,0.0505245159491287,0.1930238598110039,0.0221848478631533,0.0,0.0,0.0505365791063998,0.1937432215895343,0.0,0.1995938787741571,0.0505245158776139,0.1930932151564255,0.0221848421305959,0.0,0.0,0.1955830189802222,6.93998471647501,0.0,False,False,False,False,,,,,,,0,0.6563047067885408,0.16955747044053723,1.7913418946244295,0.897919921875,0.2684163359347237,0.16505859374999998,0.17664159526175505
move_near,0,move_near/condition_0000,23,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,18,3.7847992442160656,0.8333333333333334,35.0,0.35,0.3499999999999999,5,94.0,68.0,161.0,43.0,119.68664812855982,0.5974955254683929,1.511055042550132,-0.3571340105207935,2.0,2.720294101747088,7.293235405821579,0.013036817321423,8.304019861154638,0.0009266073091121,0.0013335277910208,0.996078431372549,0.1995267830849579,0.0505245159491287,0.1930238598110039,0.0221848478631533,0.0,0.0,0.0009266073214116,0.0013335322227749,0.0,0.1995938787741571,0.0505245158776139,0.1930932151564255,0.0221848421305959,0.0,0.0,0.1929523282187174,6.893904320895672,0.0,False,False,False,False,,,,,,,0,0.5752841287220878,0.13484657655448798,1.6082536827426124,0.864462890625,0.22388259301502758,0.03345703124999999,0.04453374291969611
move_near,0,move_near/condition_0000,24,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,18,3.8389445008827647,0.8388888888888889,25.0,0.25,0.31,5,94.0,68.0,118.0,68.0,107.0608250040383,0.2241716332663672,1.766797194644086,0.0,49.73932046178355,12.59364919314493,9.390088817749769,0.3571340105207934,9.271404070988412,0.0505365791831932,0.1936499934386294,0.996078431372549,0.1995038121197639,0.0505245159491287,0.19300011486635,0.0221848478631533,0.0,0.0,0.0505365791063998,0.1935880926489644,0.0,0.1994431811073729,0.0505245158776139,0.1929374400824295,0.0221848421305959,0.0,0.0,0.1995436462185623,7.406787135638297,0.0,False,False,False,False,,,,,,,0,0.5808599855800025,0.16302398925491568,1.5038231689512356,0.685732421875,-0.03184527876914667,0.17873046874999998,0.2557278717841742
move_near,0,move_near/condition_0000,25,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,18,3.8158366991668657,0.8611111111111112,10.0,0.1,0.2333333333333333,5,94.0,71.0,118.0,68.0,120.13435877800411,0.2013310221232404,1.705014544645521,-0.1243549945467614,0.0,2.6000000000000014,6.078474095963196,0.1243549945467612,7.587266106511514,0.0009266073091121,0.0013335277910208,0.996078431372549,0.1995038121197639,0.0505245159491287,0.19300011486635,0.0221848478631533,0.0,0.0,0.0009266073214116,0.0013335322227749,0.0,0.1994431811073729,0.0505245158776139,0.1929374400824295,0.0221848421305959,0.0,0.0,0.1994934136629676,6.688028942793608,0.0,False,False,False,False,,,,,,,0,0.7258091156305475,0.21870750071293507,1.9177750514607694,0.597666015625,-0.13759464630114476,0.08806640625000006,0.1057493675319981
move_near,0,move_near/condition_0000,26,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,18,3.8399880178080976,0.8166666666666667,19.0,0.19,0.18,5,94.0,71.0,118.0,68.0,120.13435877800411,0.2013310221232404,1.705014544645521,-0.1243549945467614,0.0,0.0,0.0,0.0,5.1561876379043206,0.002093389387304,0.0023851251724983,0.996078431372549,0.0044689094921592,0.002818236470948,0.0034682409436094,-0.6963723942258496,1.0,0.0,0.0020933893930789,0.0023851201461932,0.0,0.004468909476582,0.0028182364940171,0.0034682409047923,-0.6963724044704208,1.0,0.0,0.1344517572304426,6.796229279600084,0.0,False,False,False,False,,,,,,,0,0.7316243263378699,0.20951765062399813,1.9183884106663394,0.6682421875,-0.017563574719272675,0.07057617187499998,0.1200310715818721
move_near,0,move_near/condition_0000,27,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,18,3.8227795704522154,0.8222222222222222,5.0,0.05,0.1133333333333333,5,94.0,71.0,118.0,68.0,109.2430347977368,0.2214033442926352,1.7667971946440857,-0.1243549945467614,0.0,3.800000000000004,5.9156491200013015,0.0,3.998041071988165,0.0044943873825861,0.0686004383904938,0.996078431372549,0.07045337077003,0.0035295156871571,0.070364905825798,0.644327598138955,0.0,0.0,0.0044943875224547,0.0686437004303212,0.0,0.0704982274272284,0.0035295158450026,0.0704098188343152,0.6443275851945545,0.0,0.0,0.0914701060037277,6.958985936827958,0.0,False,False,False,False,,,,,,,0,0.5529518399287824,0.16291199484336424,1.477760382674986,0.669921875,-0.01593086661076975,0.0016796875000000266,0.0016327081085029255
move_near,0,move_near/condition_0000,28,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,18,3.863905259496738,0.8222222222222222,8.0,0.08,0.1066666666666666,5,94.0,71.0,118.0,68.0,120.13435877800411,0.2013310221232404,1.705014544645521,-0.1243549945467614,0.0,3.800000000000004,5.9156491200013015,0.0,3.943766080000868,0.0044943873825861,0.0686004383904938,0.996078431372549,0.0,0.0,0.0,1.0,0.0,0.0,0.0044943875224547,0.0686437004303212,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0249890456346034,6.986133466474712,0.0,False,False,False,False,,,,,,,0,0.6835422625720955,0.20392455620228334,1.8186385230934894,0.6031640625,-0.11219510273216578,0.06675781250000001,0.09626423612139604
move_near,0,move_near/condition_0000,29,/root/autodl-tmp/molmoact_project/results/formal/move_near/condition_0000,1,0,58,80,100,17,3.810383914229052,0.8166666666666667,61.0,0.61,0.2466666666666666,5,89.0,68.0,118.0,68.0,114.8555381819044,0.2524910897554697,1.766797194644086,0.0,0.0,1.1661903789690609,2.5778117934629505,0.1243549945467612,4.803036677821852,0.002093389387304,0.0023851251724983,0.996078431372549,0.07045337077003,0.0035295156871571,0.070364905825798,0.644327598138955,0.0,0.0,0.0020933893930789,0.0023851201461932,0.0,0.0704982274272284,0.0035295158450026,0.0704098188343152,0.6443275851945545,0.0,0.0,0.0469988182848189,6.865445549599826,0.0,False,False,False,False,,,,,,,0,0.6891107690878271,0.22396341510409956,1.872966059777639,0.5625390625,-0.362658715216942,0.04062500000000002,0.2504636124847762
