task,episode_key,condition_id,step_id,episode_success,num_steps,control_init_object_xy_radius,failure_mode_grasped_but_not_lifted,failure_mode_lifted_but_not_significantly_lifted,failure_mode_never_grasped,failure_mode_primary,failure_mode_significant_lift_but_not_success,gt_consecutive_grasp,gt_elapsed_steps,gt_first_grasp_step,gt_first_lift_step,gt_first_significant_lift_step,gt_first_success_step,gt_grasp_duration_steps,gt_grasp_streak,gt_is_grasped,gt_lift_duration_steps,gt_lift_streak,gt_lifted_object,gt_lifted_object_significantly,gt_object_init_x,gt_object_init_y,gt_object_init_z,gt_pick_phase,gt_pick_phase_change,gt_reward,gt_significant_lift_duration_steps,gt_success,gt_terminated,gt_time_since_first_grasp,gt_truncated,max_steps
pick_coke_can,pick_coke_can/condition_0000,0,14,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,15,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,15,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,16,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,16,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,17,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,17,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,18,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,18,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,19,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,19,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,20,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,20,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,21,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,21,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,22,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,22,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,23,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,23,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,24,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,24,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,25,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,25,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,26,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,26,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,27,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,27,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,28,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,28,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,29,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,29,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,30,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,30,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,31,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,31,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,32,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,32,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,33,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,33,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,34,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,34,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,35,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,35,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,36,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,36,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,37,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,37,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,38,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,38,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,39,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,39,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,40,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,40,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,41,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,41,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,42,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,42,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,43,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,43,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,44,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,44,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,45,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,45,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,46,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,46,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,47,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,47,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,48,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,48,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,49,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,49,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,50,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,50,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,51,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,51,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,52,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,52,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,53,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,53,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,54,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,54,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,55,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,55,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,56,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,56,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,57,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,57,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,58,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,58,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,59,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,59,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,60,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,60,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,61,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,61,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,62,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,62,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,63,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,63,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,64,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,64,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,65,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,65,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,66,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,66,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,67,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,67,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,68,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,68,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,69,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,69,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,70,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,70,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,71,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,71,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,72,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,72,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,73,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,73,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,74,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,74,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,75,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,75,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,76,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,76,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,77,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,77,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,78,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,78,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,79,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0000,0,79,False,80,0.7328570492399428,0,0,1,never_grasped,0,False,80,,,,,0,0,False,0,0,False,False,0.6991050243377686,0.2198445349931717,0.8405754566192627,0,0,0.0,0,False,False,,True,80
pick_coke_can,pick_coke_can/condition_0001,1,0,True,51,0.7076856493324115,0,0,0,success,0,False,1,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,1,True,51,0.7076856493324115,0,0,0,success,0,False,2,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,2,True,51,0.7076856493324115,0,0,0,success,0,False,3,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,3,True,51,0.7076856493324115,0,0,0,success,0,False,4,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,4,True,51,0.7076856493324115,0,0,0,success,0,False,5,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,5,True,51,0.7076856493324115,0,0,0,success,0,False,6,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,6,True,51,0.7076856493324115,0,0,0,success,0,False,7,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,7,True,51,0.7076856493324115,0,0,0,success,0,False,8,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,8,True,51,0.7076856493324115,0,0,0,success,0,False,9,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,9,True,51,0.7076856493324115,0,0,0,success,0,False,10,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,10,True,51,0.7076856493324115,0,0,0,success,0,False,11,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,11,True,51,0.7076856493324115,0,0,0,success,0,False,12,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,12,True,51,0.7076856493324115,0,0,0,success,0,False,13,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,13,True,51,0.7076856493324115,0,0,0,success,0,False,14,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,14,True,51,0.7076856493324115,0,0,0,success,0,False,15,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,15,True,51,0.7076856493324115,0,0,0,success,0,False,16,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,16,True,51,0.7076856493324115,0,0,0,success,0,False,17,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,17,True,51,0.7076856493324115,0,0,0,success,0,False,18,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,18,True,51,0.7076856493324115,0,0,0,success,0,False,19,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,19,True,51,0.7076856493324115,0,0,0,success,0,False,20,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,20,True,51,0.7076856493324115,0,0,0,success,0,False,21,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,21,True,51,0.7076856493324115,0,0,0,success,0,False,22,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,22,True,51,0.7076856493324115,0,0,0,success,0,False,23,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,23,True,51,0.7076856493324115,0,0,0,success,0,False,24,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,24,True,51,0.7076856493324115,0,0,0,success,0,False,25,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,25,True,51,0.7076856493324115,0,0,0,success,0,False,26,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,26,True,51,0.7076856493324115,0,0,0,success,0,False,27,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,27,True,51,0.7076856493324115,0,0,0,success,0,False,28,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
pick_coke_can,pick_coke_can/condition_0001,1,28,True,51,0.7076856493324115,0,0,0,success,0,False,29,49,50,,50,2,0,False,1,0,False,False,0.6991093158721924,0.10984144359827042,0.8405754566192627,0,0,0.0,0,False,False,,False,80
