task,episode_key,condition_id,step_id,episode_success,num_steps,control_init_source_target_distance,control_init_source_target_dx,control_init_source_target_dy,control_init_source_target_dz,control_init_source_target_xy_distance,failure_mode_height_violation,failure_mode_no_correct_move,failure_mode_primary,failure_mode_transport_not_completed,gt_all_obj_keep_height,gt_correct_move_duration_steps,gt_correct_move_fraction,gt_correct_move_fraction_episode,gt_correct_move_streak,gt_elapsed_steps,gt_first_correct_move_step,gt_first_height_violation_step,gt_first_near_target_step,gt_first_success_step,gt_height_violation,gt_height_violation_streak,gt_is_closest_to_tgt,gt_move_phase,gt_move_phase_change,gt_moved_correct_obj,gt_moved_wrong_obj,gt_near_target_duration_steps,gt_near_tgt_obj,gt_reward,gt_source_init_x,gt_source_init_y,gt_source_init_z,gt_success,gt_target_init_x,gt_target_init_y,gt_target_init_z,gt_terminated,gt_time_since_first_correct_move,gt_truncated,max_steps
move_near,move_near/condition_0000,0,10,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,11,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,11,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,12,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,12,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,13,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,13,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,14,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,14,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,15,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,15,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,16,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,16,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,17,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,17,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,18,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,18,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,19,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,19,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,20,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,20,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,21,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,21,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,22,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,22,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,23,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,23,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,24,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,24,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,25,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,25,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,26,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,26,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,27,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,27,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,28,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,28,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,29,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,29,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,30,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,30,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,31,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,31,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,32,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,32,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,33,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,33,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,34,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,34,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,35,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,35,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,36,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,36,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,37,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,37,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,38,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,38,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,39,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,39,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,40,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,40,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,41,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,41,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,42,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,42,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,43,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,43,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,44,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,44,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,45,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,45,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,46,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,46,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,47,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,47,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,48,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,48,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,49,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,49,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,50,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,50,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,51,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,51,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.0,0.08620689655172414,0,52,52,,57,57,0,0,False,0,0,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,,False,80
move_near,move_near/condition_0000,0,52,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.018867924528301886,0.08620689655172414,1,53,52,,57,57,0,0,False,1,1,True,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,0,False,80
move_near,move_near/condition_0000,0,53,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.018518518518518517,0.08620689655172414,0,54,52,,57,57,0,0,False,0,1,False,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,1,False,80
move_near,move_near/condition_0000,0,54,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.03636363636363636,0.08620689655172414,1,55,52,,57,57,0,0,False,1,1,True,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,2,False,80
move_near,move_near/condition_0000,0,55,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.05357142857142857,0.08620689655172414,2,56,52,,57,57,0,0,False,1,0,True,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,3,False,80
move_near,move_near/condition_0000,0,56,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.07017543859649122,0.08620689655172414,3,57,52,,57,57,0,0,True,1,0,True,False,1,False,0.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,False,0.6889317631721497,-0.0683555155992508,0.8727702498435974,False,4,False,80
move_near,move_near/condition_0000,0,57,True,58,0.29604844002514835,0.024632632732391357,-0.2941364496946335,-0.022839903831481934,0.2951660848307145,0,0,success,0,True,5,0.08620689655172414,0.08620689655172414,4,58,52,,57,57,0,0,True,3,1,True,False,1,True,1.0,0.6642991304397583,0.2257809340953827,0.8956101536750793,True,0.6889317631721497,-0.0683555155992508,0.8727702498435974,True,5,False,80
move_near,move_near/condition_0001,1,0,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,1,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,1,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,2,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,2,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,3,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,3,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,4,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,4,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,5,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,5,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,6,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,6,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,7,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,7,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,8,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,8,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,9,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
move_near,move_near/condition_0001,1,9,True,39,0.25373084301433124,-0.18860724568367004,-0.16168026626110077,-0.05163466930389404,0.2484214194119354,0,0,success,0,True,2,0.0,0.05128205128205128,0,10,37,,38,38,0,0,True,0,0,False,False,1,False,0.0,0.6647871136665344,0.22454477846622467,0.8959947228431702,False,0.4761798679828644,0.0628645122051239,0.8443600535392761,False,,False,80
